x,y,theta
2.72,5.5,3.141592654
2.68,5.5,3.141592654
2.64,5.5,3.141592654
2.6,5.5,3.141592654
2.56,5.5,3.141592654
2.52,5.5,3.141592654
2.48,5.5,3.141592654
2.44,5.5,3.141592654
2.4,5.5,3.141592654
2.36,5.5,3.141592654
2.32,5.5,3.141592654
2.28,5.5,3.141592654
2.24,5.5,3.141592654
2.2,5.5,3.141592654
2.16,5.5,3.141592654
2.12,5.5,3.141592654
2.08,5.5,3.141592654
2.04,5.5,3.141592654
2,5.5,3.141592654
1.96,5.5,3.141592654
1.92,5.5,3.141592654
1.88,5.5,3.141592654
1.84,5.5,3.141592654
1.8,5.5,3.141592654
1.76,5.5,3.141592654
1.72,5.5,3.141592654
1.68,5.5,3.141592654
1.64,5.5,3.141592654
1.6,5.5,3.141592654
1.56,5.5,3.141592654
1.52,5.5,3.141592654
1.52,5.46,-1.570796327
1.52,5.42,-1.570796327
1.52,5.38,-1.570796327
1.52,5.34,-1.570796327
1.52,5.3,-1.570796327
1.52,5.26,-1.570796327
1.52,5.22,-1.570796327
1.52,5.18,-1.570796327
1.52,5.14,-1.570796327
1.52,5.1,-1.570796327
1.52,5.06,-1.570796327
1.52,5.02,-1.570796327
1.52,4.98,-1.570796327
1.52,4.94,-1.570796327
1.52,4.9,-1.570796327
1.52,4.86,-1.570796327
1.52,4.82,-1.570796327
1.52,4.78,-1.570796327
1.52,4.74,-1.570796327
1.52,4.7,-1.570796327
1.52,4.66,-1.570796327
1.52,4.62,-1.570796327
1.52,4.58,-1.570796327
1.52,4.54,-1.570796327
1.52,4.5,-1.570796327
1.52,4.46,-1.570796327
1.52,4.42,-1.570796327
1.52,4.38,-1.570796327
1.52,4.34,-1.570796327
1.52,4.3,-1.570796327
1.52,4.26,-1.570796327
1.52,4.22,-1.570796327
1.52,4.18,-1.570796327
1.52,4.14,-1.570796327
1.52,4.1,-1.570796327
1.52,4.06,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
1.52,4.02,-1.570796327
