x,y,theta,u,v,r
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
2,2.3,0,0,0,0
