x,y,theta
6.24,3.5,0
6.28,3.5,0
6.32,3.5,0
6.36,3.5,0
6.4,3.5,0
6.44,3.5,0
6.48,3.5,0
6.52,3.5,0
6.56,3.5,0
6.6,3.5,0
6.64,3.5,0
6.68,3.5,0
6.72,3.5,0
6.76,3.5,0
6.8,3.5,0
6.84,3.5,0
6.88,3.5,0
6.92,3.5,0
6.96,3.5,0
7,3.5,0
7.04,3.5,0
7.08,3.5,0
7.12,3.5,0
7.16,3.5,0
7.2,3.5,0
7.24,3.5,0
7.28,3.5,0
7.32,3.5,0
7.36,3.5,0
7.4,3.5,0
7.44,3.5,0
7.48,3.5,0
7.52,3.5,0
7.56,3.5,0
7.6,3.5,0
7.64,3.5,0
7.68,3.5,0
7.72,3.5,0
7.76,3.5,0
7.8,3.5,0
7.84,3.5,0
7.88,3.5,0
7.92,3.5,0
7.96,3.5,0
8,3.5,0
8.04,3.5,0
8.08,3.5,0
8.12,3.5,0
8.16,3.5,0
8.2,3.5,0
8.24,3.5,0
8.28,3.5,0
8.32,3.5,0
8.36,3.5,0
8.4,3.5,0
8.44,3.5,0
8.48,3.5,0
8.52,3.5,0
8.56,3.5,0
8.6,3.5,0
8.64,3.5,0
8.68,3.5,0
8.72,3.5,0
8.76,3.5,0
8.8,3.5,0
8.84,3.5,0
8.88,3.5,0
8.92,3.5,0
8.96,3.5,0
9,3.5,0
9.04,3.5,0
9.08,3.5,0
9.12,3.5,0
9.16,3.5,0
9.2,3.5,0
9.24,3.5,0
9.28,3.5,0
9.32,3.5,0
9.36,3.5,0
9.4,3.5,0
9.44,3.5,0
9.48,3.5,0
9.52,3.5,0
9.56,3.5,0
9.6,3.5,0
9.64,3.5,0
9.68,3.5,0
9.72,3.5,0
9.76,3.5,0
9.8,3.5,0
9.84,3.5,0
9.88,3.5,0
9.92,3.5,0
9.96,3.5,0
9.96,3.54,1.570796327
9.96,3.58,1.570796327
9.96,3.62,1.570796327
9.96,3.66,1.570796327
9.96,3.7,1.570796327
9.96,3.74,1.570796327
9.96,3.78,1.570796327
9.96,3.82,1.570796327
9.96,3.86,1.570796327
9.96,3.9,1.570796327
9.96,3.94,1.570796327
9.96,3.98,1.570796327
9.96,4.02,1.570796327
9.96,4.06,1.570796327
9.96,4.1,1.570796327
9.96,4.14,1.570796327
9.96,4.18,1.570796327
9.96,4.22,1.570796327
9.96,4.26,1.570796327
9.96,4.3,1.570796327
9.96,4.34,1.570796327
9.96,4.38,1.570796327
9.96,4.42,1.570796327
9.96,4.46,1.570796327
9.96,4.5,1.570796327
9.96,4.54,1.570796327
9.96,4.58,1.570796327
9.96,4.62,1.570796327
9.96,4.66,1.570796327
9.96,4.7,1.570796327
9.96,4.74,1.570796327
9.96,4.78,1.570796327
9.96,4.82,1.570796327
9.96,4.86,1.570796327
9.96,4.9,1.570796327
9.96,4.94,1.570796327
9.96,4.98,1.570796327
9.96,5.02,1.570796327
9.96,5.06,1.570796327
9.96,5.1,1.570796327
9.96,5.14,1.570796327
9.96,5.18,1.570796327
9.96,5.22,1.570796327
9.96,5.26,1.570796327
9.96,5.3,1.570796327
9.96,5.34,1.570796327
9.96,5.38,1.570796327
9.96,5.42,1.570796327
9.96,5.46,1.570796327
9.96,5.5,1.570796327
9.96,5.54,1.570796327
9.96,5.58,1.570796327
9.96,5.62,1.570796327
9.96,5.66,1.570796327
9.96,5.7,1.570796327
9.96,5.74,1.570796327
9.96,5.78,1.570796327
9.96,5.82,1.570796327
9.96,5.86,1.570796327
9.96,5.9,1.570796327
9.96,5.94,1.570796327
9.96,5.98,1.570796327
9.96,6.02,1.570796327
9.96,6.06,1.570796327
9.96,6.1,1.570796327
9.96,6.14,1.570796327
9.96,6.18,1.570796327
9.96,6.22,1.570796327
9.96,6.26,1.570796327
9.96,6.3,1.570796327
9.96,6.34,1.570796327
9.96,6.38,1.570796327
9.96,6.42,1.570796327
9.96,6.46,1.570796327
9.96,6.5,1.570796327
9.96,6.54,1.570796327
9.96,6.58,1.570796327
9.96,6.62,1.570796327
9.96,6.66,1.570796327
9.96,6.7,1.570796327
9.96,6.74,1.570796327
9.96,6.78,1.570796327
9.96,6.82,1.570796327
9.96,6.86,1.570796327
9.96,6.9,1.570796327
9.96,6.94,1.570796327
9.96,6.98,1.570796327
9.96,7.02,1.570796327
9.92,7.02,3.141592654
9.88,7.02,3.141592654
9.84,7.02,3.141592654
9.8,7.02,3.141592654
9.76,7.02,3.141592654
9.72,7.02,3.141592654
9.68,7.02,3.141592654
9.64,7.02,3.141592654
9.6,7.02,3.141592654
9.56,7.02,3.141592654
9.52,7.02,3.141592654
9.48,7.02,3.141592654
9.44,7.02,3.141592654
9.4,7.02,3.141592654
9.36,7.02,3.141592654
9.32,7.02,3.141592654
9.28,7.02,3.141592654
9.24,7.02,3.141592654
9.2,7.02,3.141592654
9.16,7.02,3.141592654
9.12,7.02,3.141592654
9.08,7.02,3.141592654
9.04,7.02,3.141592654
9,7.02,3.141592654
8.96,7.02,3.141592654
8.92,7.02,3.141592654
8.88,7.02,3.141592654
8.84,7.02,3.141592654
8.8,7.02,3.141592654
8.76,7.02,3.141592654
8.72,7.02,3.141592654
8.68,7.02,3.141592654
8.64,7.02,3.141592654
8.6,7.02,3.141592654
8.56,7.02,3.141592654
8.52,7.02,3.141592654
8.48,7.02,3.141592654
8.44,7.02,3.141592654
8.4,7.02,3.141592654
8.36,7.02,3.141592654
8.32,7.02,3.141592654
8.28,7.02,3.141592654
8.24,7.02,3.141592654
8.2,7.02,3.141592654
8.16,7.02,3.141592654
8.12,7.02,3.141592654
8.08,7.02,3.141592654
8.04,7.02,3.141592654
8,7.02,3.141592654
7.96,7.02,3.141592654
7.92,7.02,3.141592654
7.88,7.02,3.141592654
7.84,7.02,3.141592654
7.8,7.02,3.141592654
7.76,7.02,3.141592654
7.72,7.02,3.141592654
7.68,7.02,3.141592654
7.64,7.02,3.141592654
7.6,7.02,3.141592654
7.56,7.02,3.141592654
7.52,7.02,3.141592654
7.48,7.02,3.141592654
7.44,7.02,3.141592654
7.4,7.02,3.141592654
7.36,7.02,3.141592654
7.32,7.02,3.141592654
7.28,7.02,3.141592654
7.24,7.02,3.141592654
7.2,7.02,3.141592654
7.16,7.02,3.141592654
7.12,7.02,3.141592654
7.08,7.02,3.141592654
7.04,7.02,3.141592654
7,7.02,3.141592654
6.96,7.02,3.141592654
6.92,7.02,3.141592654
6.88,7.02,3.141592654
6.84,7.02,3.141592654
6.8,7.02,3.141592654
6.76,7.02,3.141592654
6.72,7.02,3.141592654
6.68,7.02,3.141592654
6.64,7.02,3.141592654
6.6,7.02,3.141592654
6.56,7.02,3.141592654
6.52,7.02,3.141592654
6.48,7.02,3.141592654
6.44,7.02,3.141592654
6.4,7.02,3.141592654
6.36,7.02,3.141592654
6.32,7.02,3.141592654
6.28,7.02,3.141592654
6.24,7.02,3.141592654
6.2,7.02,3.141592654
6.16,7.02,3.141592654
6.12,7.02,3.141592654
6.08,7.02,3.141592654
6.04,7.02,3.141592654
6,7.02,3.141592654
5.96,7.02,3.141592654
5.92,7.02,3.141592654
5.88,7.02,3.141592654
5.84,7.02,3.141592654
5.8,7.02,3.141592654
5.76,7.02,3.141592654
5.72,7.02,3.141592654
5.68,7.02,3.141592654
5.64,7.02,3.141592654
5.6,7.02,3.141592654
5.56,7.02,3.141592654
5.52,7.02,3.141592654
5.48,7.02,3.141592654
5.44,7.02,3.141592654
5.4,7.02,3.141592654
5.36,7.02,3.141592654
5.32,7.02,3.141592654
5.28,7.02,3.141592654
5.24,7.02,3.141592654
5.2,7.02,3.141592654
5.16,7.02,3.141592654
5.12,7.02,3.141592654
5.08,7.02,3.141592654
5.04,7.02,3.141592654
5,7.02,3.141592654
4.96,7.02,3.141592654
4.92,7.02,3.141592654
4.88,7.02,3.141592654
4.84,7.02,3.141592654
4.8,7.02,3.141592654
4.76,7.02,3.141592654
4.72,7.02,3.141592654
4.68,7.02,3.141592654
