x,y,theta,u,v,r
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2,3.1,0,0,0,0
2.01,3.1,0,0,0,0
2.02,3.1,0,0,0,0
2.03,3.1,0,0,0,0
2.04,3.1,0,0,0,0
2.05,3.1,0,0,0,0
2.06,3.1,0,0,0,0
2.07,3.1,0,0,0,0
2.08,3.1,0,0,0,0
2.09,3.1,0,0,0,0
2.1,3.1,0,0,0,0
2.11,3.1,0,0,0,0
2.12,3.1,0,0,0,0
2.13,3.1,0,0,0,0
2.14,3.1,0,0,0,0
2.15,3.1,0,0,0,0
2.16,3.1,0,0,0,0
2.17,3.1,0,0,0,0
2.18,3.1,0,0,0,0
2.19,3.1,0,0,0,0
2.2,3.1,0,0,0,0
2.21,3.1,0,0,0,0
2.22,3.1,0,0,0,0
2.23,3.1,0,0,0,0
2.24,3.1,0,0,0,0
2.25,3.1,0,0,0,0
2.26,3.1,0,0,0,0
2.27,3.1,0,0,0,0
2.28,3.1,0,0,0,0
2.29,3.1,0,0,0,0
2.3,3.1,0,0,0,0
2.31,3.1,0,0,0,0
2.32,3.1,0,0,0,0
2.33,3.1,0,0,0,0
2.34,3.1,0,0,0,0
2.35,3.1,0,0,0,0
2.36,3.1,0,0,0,0
2.37,3.1,0,0,0,0
2.38,3.1,0,0,0,0
2.39,3.1,0,0,0,0
2.4,3.1,0,0,0,0
2.41,3.1,0,0,0,0
2.42,3.1,0,0,0,0
2.43,3.1,0,0,0,0
2.44,3.1,0,0,0,0
2.45,3.1,0,0,0,0
2.46,3.1,0,0,0,0
2.47,3.1,0,0,0,0
2.48,3.1,0,0,0,0
2.49,3.1,0,0,0,0
2.5,3.1,0,0,0,0
2.51,3.1,0,0,0,0
2.52,3.1,0,0,0,0
2.53,3.1,0,0,0,0
2.54,3.1,0,0,0,0
2.55,3.1,0,0,0,0
2.56,3.1,0,0,0,0
2.57,3.1,0,0,0,0
2.58,3.1,0,0,0,0
2.59,3.1,0,0,0,0
2.6,3.1,0,0,0,0
2.61,3.1,0,0,0,0
2.62,3.1,0,0,0,0
2.63,3.1,0,0,0,0
2.64,3.1,0,0,0,0
2.65,3.1,0,0,0,0
2.66,3.1,0,0,0,0
2.67,3.1,0,0,0,0
2.68,3.1,0,0,0,0
2.69,3.1,0,0,0,0
2.7,3.1,0,0,0,0
2.71,3.1,0,0,0,0
2.72,3.1,0,0,0,0
2.73,3.1,0,0,0,0
2.74,3.1,0,0,0,0
2.75,3.1,0,0,0,0
2.76,3.1,0,0,0,0
2.77,3.1,0,0,0,0
2.78,3.1,0,0,0,0
2.79,3.1,0,0,0,0
2.8,3.1,0,0,0,0
2.81,3.1,0,0,0,0
2.82,3.1,0,0,0,0
2.83,3.1,0,0,0,0
2.84,3.1,0,0,0,0
2.85,3.1,0,0,0,0
2.86,3.1,0,0,0,0
2.87,3.1,0,0,0,0
2.88,3.1,0,0,0,0
2.89,3.1,0,0,0,0
2.9,3.1,0,0,0,0
2.91,3.1,0,0,0,0
2.92,3.1,0,0,0,0
2.93,3.1,0,0,0,0
2.94,3.1,0,0,0,0
2.95,3.1,0,0,0,0
2.96,3.1,0,0,0,0
2.97,3.1,0,0,0,0
2.98,3.1,0,0,0,0
2.99,3.1,0,0,0,0
3,3.1,0,0,0,0
3.01,3.1,0,0,0,0
3.02,3.1,0,0,0,0
3.03,3.1,0,0,0,0
3.04,3.1,0,0,0,0
3.05,3.1,0,0,0,0
3.06,3.1,0,0,0,0
3.07,3.1,0,0,0,0
3.08,3.1,0,0,0,0
3.09,3.1,0,0,0,0
3.1,3.1,0,0,0,0
3.11,3.1,0,0,0,0
3.12,3.1,0,0,0,0
3.13,3.1,0,0,0,0
3.14,3.1,0,0,0,0
3.15,3.1,0,0,0,0
3.16,3.1,0,0,0,0
3.17,3.1,0,0,0,0
3.18,3.1,0,0,0,0
3.19,3.1,0,0,0,0
3.2,3.1,0,0,0,0
3.21,3.1,0,0,0,0
3.22,3.1,0,0,0,0
3.23,3.1,0,0,0,0
3.24,3.1,0,0,0,0
3.25,3.1,0,0,0,0
3.26,3.1,0,0,0,0
3.27,3.1,0,0,0,0
3.28,3.1,0,0,0,0
3.29,3.1,0,0,0,0
3.3,3.1,0,0,0,0
3.31,3.1,0,0,0,0
3.32,3.1,0,0,0,0
3.33,3.1,0,0,0,0
3.34,3.1,0,0,0,0
3.35,3.1,0,0,0,0
3.36,3.1,0,0,0,0
3.37,3.1,0,0,0,0
3.38,3.1,0,0,0,0
3.39,3.1,0,0,0,0
3.4,3.1,0,0,0,0
3.41,3.1,0,0,0,0
3.42,3.1,0,0,0,0
3.43,3.1,0,0,0,0
3.44,3.1,0,0,0,0
3.45,3.1,0,0,0,0
3.46,3.1,0,0,0,0
3.47,3.1,0,0,0,0
3.48,3.1,0,0,0,0
3.49,3.1,0,0,0,0
3.5,3.1,0,0,0,0
3.51,3.1,0,0,0,0
3.52,3.1,0,0,0,0
3.53,3.1,0,0,0,0
3.54,3.1,0,0,0,0
3.55,3.1,0,0,0,0
3.56,3.1,0,0,0,0
3.57,3.1,0,0,0,0
3.58,3.1,0,0,0,0
3.59,3.1,0,0,0,0
3.6,3.1,0,0,0,0
3.61,3.1,0,0,0,0
3.62,3.1,0,0,0,0
3.63,3.1,0,0,0,0
3.64,3.1,0,0,0,0
3.65,3.1,0,0,0,0
3.66,3.1,0,0,0,0
3.67,3.1,0,0,0,0
3.68,3.1,0,0,0,0
3.69,3.1,0,0,0,0
3.7,3.1,0,0,0,0
3.71,3.1,0,0,0,0
3.72,3.1,0,0,0,0
3.73,3.1,0,0,0,0
3.74,3.1,0,0,0,0
3.75,3.1,0,0,0,0
3.76,3.1,0,0,0,0
3.77,3.1,0,0,0,0
3.78,3.1,0,0,0,0
3.79,3.1,0,0,0,0
3.8,3.1,0,0,0,0
3.81,3.1,0,0,0,0
3.82,3.1,0,0,0,0
3.83,3.1,0,0,0,0
3.84,3.1,0,0,0,0
3.85,3.1,0,0,0,0
3.86,3.1,0,0,0,0
3.87,3.1,0,0,0,0
3.88,3.1,0,0,0,0
3.89,3.1,0,0,0,0
3.9,3.1,0,0,0,0
3.91,3.1,0,0,0,0
3.92,3.1,0,0,0,0
3.93,3.1,0,0,0,0
3.94,3.1,0,0,0,0
3.95,3.1,0,0,0,0
3.96,3.1,0,0,0,0
3.97,3.1,0,0,0,0
3.98,3.1,0,0,0,0
3.99,3.1,0,0,0,0
4,3.1,0,0,0,0
3.995,3.1,0,0,0,0
3.99,3.1,0,0,0,0
3.985,3.1,0,0,0,0
3.98,3.1,0,0,0,0
3.975,3.1,0,0,0,0
3.97,3.1,0,0,0,0
3.965,3.1,0,0,0,0
3.96,3.1,0,0,0,0
3.955,3.1,0,0,0,0
3.95,3.1,0,0,0,0
3.945,3.1,0,0,0,0
3.94,3.1,0,0,0,0
3.935,3.1,0,0,0,0
3.93,3.1,0,0,0,0
3.925,3.1,0,0,0,0
3.92,3.1,0,0,0,0
3.915,3.1,0,0,0,0
3.91,3.1,0,0,0,0
3.905,3.1,0,0,0,0
3.9,3.1,0,0,0,0
3.895,3.1,0,0,0,0
3.89,3.1,0,0,0,0
3.885,3.1,0,0,0,0
3.88,3.1,0,0,0,0
3.875,3.1,0,0,0,0
3.87,3.1,0,0,0,0
3.865,3.1,0,0,0,0
3.86,3.1,0,0,0,0
3.855,3.1,0,0,0,0
3.85,3.1,0,0,0,0
3.845,3.1,0,0,0,0
3.84,3.1,0,0,0,0
3.835,3.1,0,0,0,0
3.83,3.1,0,0,0,0
3.825,3.1,0,0,0,0
3.82,3.1,0,0,0,0
3.815,3.1,0,0,0,0
3.81,3.1,0,0,0,0
3.805,3.1,0,0,0,0
3.8,3.1,0,0,0,0
3.795,3.1,0,0,0,0
3.79,3.1,0,0,0,0
3.785,3.1,0,0,0,0
3.78,3.1,0,0,0,0
3.775,3.1,0,0,0,0
3.77,3.1,0,0,0,0
3.765,3.1,0,0,0,0
3.76,3.1,0,0,0,0
3.755,3.1,0,0,0,0
3.75,3.1,0,0,0,0
3.745,3.1,0,0,0,0
3.74,3.1,0,0,0,0
3.735,3.1,0,0,0,0
3.73,3.1,0,0,0,0
3.725,3.1,0,0,0,0
3.72,3.1,0,0,0,0
3.715,3.1,0,0,0,0
3.71,3.1,0,0,0,0
3.705,3.1,0,0,0,0
3.7,3.1,0,0,0,0
3.695,3.1,0,0,0,0
3.69,3.1,0,0,0,0
3.685,3.1,0,0,0,0
3.68,3.1,0,0,0,0
3.675,3.1,0,0,0,0
3.67,3.1,0,0,0,0
3.665,3.1,0,0,0,0
3.66,3.1,0,0,0,0
3.655,3.1,0,0,0,0
3.65,3.1,0,0,0,0
3.645,3.1,0,0,0,0
3.64,3.1,0,0,0,0
3.635,3.1,0,0,0,0
3.63,3.1,0,0,0,0
3.625,3.1,0,0,0,0
3.62,3.1,0,0,0,0
3.615,3.1,0,0,0,0
3.61,3.1,0,0,0,0
3.605,3.1,0,0,0,0
3.6,3.1,0,0,0,0
3.595,3.1,0,0,0,0
3.59,3.1,0,0,0,0
3.585,3.1,0,0,0,0
3.58,3.1,0,0,0,0
3.575,3.1,0,0,0,0
3.57,3.1,0,0,0,0
3.565,3.1,0,0,0,0
3.56,3.1,0,0,0,0
3.555,3.1,0,0,0,0
3.55,3.1,0,0,0,0
3.545,3.1,0,0,0,0
3.54,3.1,0,0,0,0
3.535,3.1,0,0,0,0
3.53,3.1,0,0,0,0
3.525,3.1,0,0,0,0
3.52,3.1,0,0,0,0
3.515,3.1,0,0,0,0
3.51,3.1,0,0,0,0
3.505,3.1,0,0,0,0
3.5,3.1,0,0,0,0
3.495,3.1,0,0,0,0
3.49,3.1,0,0,0,0
3.485,3.1,0,0,0,0
3.48,3.1,0,0,0,0
3.475,3.1,0,0,0,0
3.47,3.1,0,0,0,0
3.465,3.1,0,0,0,0
3.46,3.1,0,0,0,0
3.455,3.1,0,0,0,0
3.45,3.1,0,0,0,0
3.445,3.1,0,0,0,0
3.44,3.1,0,0,0,0
3.435,3.1,0,0,0,0
3.43,3.1,0,0,0,0
3.425,3.1,0,0,0,0
3.42,3.1,0,0,0,0
3.415,3.1,0,0,0,0
3.41,3.1,0,0,0,0
3.405,3.1,0,0,0,0
3.4,3.1,0,0,0,0
3.395,3.1,0,0,0,0
3.39,3.1,0,0,0,0
3.385,3.1,0,0,0,0
3.38,3.1,0,0,0,0
3.375,3.1,0,0,0,0
3.37,3.1,0,0,0,0
3.365,3.1,0,0,0,0
3.36,3.1,0,0,0,0
3.355,3.1,0,0,0,0
3.35,3.1,0,0,0,0
3.345,3.1,0,0,0,0
3.34,3.1,0,0,0,0
3.335,3.1,0,0,0,0
3.33,3.1,0,0,0,0
3.325,3.1,0,0,0,0
3.32,3.1,0,0,0,0
3.315,3.1,0,0,0,0
3.31,3.1,0,0,0,0
3.305,3.1,0,0,0,0
3.3,3.1,0,0,0,0
3.295,3.1,0,0,0,0
3.29,3.1,0,0,0,0
3.285,3.1,0,0,0,0
3.28,3.1,0,0,0,0
3.275,3.1,0,0,0,0
3.27,3.1,0,0,0,0
3.265,3.1,0,0,0,0
3.26,3.1,0,0,0,0
3.255,3.1,0,0,0,0
3.25,3.1,0,0,0,0
3.245,3.1,0,0,0,0
3.24,3.1,0,0,0,0
3.235,3.1,0,0,0,0
3.23,3.1,0,0,0,0
3.225,3.1,0,0,0,0
3.22,3.1,0,0,0,0
3.215,3.1,0,0,0,0
