x,y,theta,u,v,r
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
2,1.5,0,0,0,0
